uuid,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P0182_0310,32.14462,0.1165488,29.75364,31.42297,35.25702000000001,5.503372,254.4967,344.8054,55.15989,71.9906,0.1663055,1.445163,0.01568379,0.0281645,0.4104765,0.3947927,3.656379,2.937549,2.4323360000000003,1.932726,0.07648179,1.776091,24.55352,0.34061790000000003,12.23748,0.6071876,7.479555,1.1846450000000002,-3.341677,-2.691576,0.03464069,1.780358,1.300532,0.6626998000000001,7.1038440000000005,0.3889914,10.90356,0.8910624,33.58733,0.2513695,655.7946,0.2625303,1487.661,0.1376219,-173.7935,-0.3675548,1592.2479999999996,0.1305026,1213.174,0.2337963,-174.8886,-0.3420705,2577.535,0.08931848,1028.2910000000004,0.3277024000000001,-176.123,-0.3232256,-20.18156,-0.3001742,31.40822,0.2331751,0.03330316,0.7048227,-0.01733956,-0.6197494,0.29337420000000003,0.5616784,32.89867,0.1794162,14.25653,0.5164913,8.292007,1.455195,-5.820632,-1.759049,-14.82286,23.87482,0.03937262,0.002894656,0.03870781,0.9376127,1.127447,0.12128,0.1048578,0.768843,1.442989,-30.8436
P0187_0319,32.06277,0.168518,27.26363,31.427540000000004,37.51459000000001,10.25096,213.9888,334.81800000000004,72.27389000000002,80.3733,0.4945155,1.305807,0.01698034,0.09688939999999999,0.945199,0.9282186,13.26196,10.81347,8.430042,6.373037999999998,0.4257945,1.569035,28.31111,0.3775621,12.06313,0.8108843000000001,6.313891,1.566321,-1.558827,-6.116683,0.03835242,1.51589,1.35721,0.7164550999999999,6.437295,0.5484099,6.648376,1.411024,29.78536,0.2950262,687.2854,0.2182352,1435.418,0.15429790000000002,-155.9058,-0.4911925,1663.919,0.1247715,1123.971,0.2498697,-157.5294,-0.458076,2624.006,0.084285,945.1094,0.31893390000000005,-159.3502,-0.4334193,-20.44509,-0.3499179,31.03403,0.2376475,0.0420475,0.6030169,-0.02814604,-0.441872,1.017688,0.7852805,37.47473,0.2033019,9.232959,1.258336,5.9735010000000015,2.065598,-0.7819795999999999,-14.70117,-16.368389999999998,25.50529,0.0401018,-0.008272777,0.2323939,1.268499,1.933535,0.1174062,0.1084341,0.3940065,0.9415227,-17.96432
P0189_0052,30.79365,0.09458509,29.598640000000003,30.884120000000006,32.05268,2.454041,270.4771,393.945,45.12559,79.29253,0.2104612,1.472788,0.01247232,0.02303881,0.4869812,0.4745088,5.461367,3.269157,3.79093,2.615637,0.1067698,1.801843,23.21334,0.4268029,11.00156,0.6367174,7.4486940000000015,1.302476,-3.194442,-3.29673,0.02730178,1.52285,1.1672870000000002,0.7731628,7.047652,0.4048511,6.050655,1.164755,33.51879,0.2279235,687.8129,0.19541,1417.98,0.1350733,-166.2133,-0.4307454000000001,1660.054,0.1076493,1100.344,0.2503765,-168.5516,-0.3928488,2695.963,0.07397701,986.799,0.3906748,-170.0043,-0.3717029000000001,-20.42925,-0.2721094,30.56243,0.2212529,0.03981562,0.4899196,-0.02476076,-0.4530351,0.3817988,0.5707071,35.34932,0.2022941,12.7522,0.6478593,14.0618,0.8786788000000001,-12.59793,-0.8349168,-13.13041,22.38967,0.03758496,0.007289574,0.0446603,1.140482,0.9488779,0.1840449,0.1462507,0.8676437,2.124146,-27.21711
P0190_0322,32.63777,0.1710283,29.47903,32.38455,37.74086,8.261826,219.9231,276.2705,101.1199,193.2199,0.1915342,1.513898,0.01475199,0.03051242,0.4184282999999999,0.4036763,4.653996,4.11586,3.220402,2.524177,0.14283270000000006,2.019308,26.99993,0.3549192,12.83545,0.5775204,8.601789,1.183467,-2.412107,-3.78755,0.03800678,2.170615,1.240722,0.7283919,8.078561,0.4452773,13.27742,0.7789994,36.70563,0.3035646,687.6833,0.2306585,1409.523,0.16540410000000005,-168.0477,-0.4023118,1695.108,0.1318476,1134.067,0.323772,-169.3085,-0.3714899,2721.5890000000004,0.100735,945.3772,0.4454725000000001,-170.4133,-0.3561291,-26.0521,-0.2436435,36.69337,0.2033591,0.04414168,0.6122591,-0.01976181,-0.6458958,0.4395147,0.9226136,37.25585,0.1791739,16.60202,0.5251274,14.064570000000002,0.8824036,-5.434671,-1.954865,-15.91767,25.62326,0.04135489,0.00245472,0.07482172,0.7855459,1.418656,0.1210769,0.1132556,0.5723511,1.142736,-24.22821
P0192_0324,34.504909999999995,0.1212668,31.08652,34.81736,38.11514,7.028616,284.3551,374.2271,54.52455,73.78305,0.2097786,1.763583,0.0123245,0.03045575,0.380945,0.3686205,6.637449,6.064754,4.2520440000000015,3.886616000000001,0.1222288,2.273768,23.42755,0.4304434,11.32207,0.7192556999999999,8.409861,1.099486,0.1552733,83.10491,0.03164295,1.912743,1.280925,0.7252948,8.19565,0.3892001,11.07323,1.020954,31.60889,0.3047875,711.7971,0.2326412,1419.63,0.16554059999999998,-165.2278,-0.4262804,1684.234,0.1398257,1169.604,0.30808850000000004,-165.8783,-0.4006504,2644.641,0.1038913,1038.702,0.4168839,-167.1345,-0.3830943,-20.65247,-0.3231756,31.48973,0.2211669,0.04130074,0.6963657,-0.02091189,-0.6928648000000001,0.4308653,0.9908047,33.26429,0.2187441,11.91859,0.8710855,9.165277,1.378933,-12.31408,-1.192787,-14.31233,22.93747,0.03178691,0.008715667,0.04343672,0.7061618000000001,1.450272,0.12956900000000002,0.1172339,0.5538666,1.075641,-25.20619
P0193_0323,33.92791,0.12826310000000002,30.22104,32.3552,38.71587,8.494835,205.7065,246.3946,31.60435,23.41423,0.12521559999999998,2.025503,0.01275842,0.01865234,0.07831512,0.0655567,4.408274,3.574697,3.078758,2.590944,0.06867016,2.729487,22.96049,0.4205499,10.4118,0.7624340000000001,3.374047,2.857031,-4.111955,-2.274577,0.02509126,1.029465,1.187091,0.7154363,8.657323,0.352184,8.948308,0.9513887,32.19727,0.2850252,679.6366,0.241611,1446.524,0.1554522,-174.6288,-0.3579447,1632.1570000000004,0.1326021,1145.944,0.266558,-175.1006,-0.33799309999999994,2648.452,0.08812834,1008.008,0.3702178,-176.4771,-0.317098,-20.8412,-0.3405411,33.87429,0.2286248,0.04696043,0.7318933000000001,-0.01760859,-0.8982429,0.3360953,0.958564,36.06149,0.2514684,10.98991,1.029909,7.878788,1.679068,-7.359601,-1.942487,-12.81715,22.70327,0.0457565,0.006958885,0.02105478,0.4406752,0.9399435,0.149292,0.16016429999999998,0.8771304,2.209502,-27.19403
P0195_0326,35.74671,0.14116189999999998,30.68089,35.91607,40.67826,9.997372,272.517,395.2507,47.62935,53.02275,0.4633991,1.382907,0.03813337,0.09444577,0.9358307,0.8976973,12.66698,8.732472,8.264911999999999,5.940081,0.31486970000000003,1.7021529999999998,28.24799,0.3623254,6.915575,1.7687529999999998,3.04872,4.0309370000000015,-13.13145,-0.9465452,0.03107763,1.792701,1.183138,0.678111,7.666262,0.4602164000000001,8.999578999999997,1.2364700000000002,28.97433,0.3309669,731.7416,0.1804029,1365.668,0.1558646,-116.04299999999999,-0.785375,1699.667,0.1101241,1067.372,0.2744573,-118.8051,-0.7146425000000001,2691.972,0.07939411,1000.385,0.3741623,-122.3689,-0.6629792,-17.70664,-0.3656389,28.39627,0.2742317,0.06029793,0.4325868,-0.02453464,-0.5717399999999999,0.5302905,1.213172,31.82473,0.2722465,4.184292,3.182517,2.628532,5.268316,-19.39977,-0.6286571,-14.71549,24.5139,0.04833458,-0.008201949,0.1333944,1.250406,2.7722130000000003,0.1546875,0.1464189,0.1954979,0.3173455,-19.16464
P0197_0330,32.83943,0.1596007,27.709540000000004,32.95406,37.83838,10.12884,231.8433,392.44,36.29116,45.43584,0.34510820000000003,1.843789,0.014754399999999999,0.035523,0.6430057,0.6282513000000001,12.91621,9.354599,8.998636,5.909656,0.2541146,2.130542,24.66693,0.4031583,10.22899,0.8903398000000001,11.07288,1.119129,-4.277095,-3.000931,0.02654903,1.248205,1.056955,0.8582165999999999,8.224982,0.4123786,9.843035,1.233685,29.68698,0.4082838,621.819,0.279663,1403.349,0.1495283,-149.5783,-0.5455418000000001,1591.171,0.13559839999999998,1099.593,0.27469770000000004,-151.1672,-0.5044311,2585.007,0.08250783,958.5357,0.35268190000000005,-152.9063,-0.48095,-19.84995,-0.354533,29.065520000000006,0.2912188,0.05076899,0.7615966,-0.01619539,-0.9931222,0.6494281999999999,1.158563,32.26247,0.26420390000000005,9.336335,1.345973,18.008020000000005,0.9145318,-13.79134,-1.121169,-13.20192,22.51173,0.03820075,0.01000556,0.09790546,0.8853201999999999,1.627356,0.1651266,0.1338653,0.4513333,1.136971,-18.21616
P0198_0328,35.45595,0.1259454,31.09868,35.58574,38.76886,7.670180999999999,203.2437,381.3251,33.91992,30.81536,0.3972552,1.658827,0.01276157,0.02051665,0.9135199,0.9007583,14.65071,11.81635,8.332593,5.398716,0.2834771,1.957011,23.30618,0.4548904,10.19296,1.041118,5.66934,1.853089,-4.805742,-2.535168,0.02460925,1.372808,1.082822,0.7765656999999999,8.579431,0.4044581,7.772189999999998,1.323277,28.23356,0.3749817,712.0027,0.2139438,1403.009,0.15669170000000002,-153.78,-0.5180784,1679.385,0.1251435,1122.592,0.2707153,-153.8654,-0.4924355,2652.506,0.08461207,1053.898,0.3983243,-155.9369,-0.4641098,-18.23562,-0.4673537,29.97793,0.2852078,0.05235112,0.5220484999999999,-0.02190672,-0.7556485,0.8949103,0.782508,33.594559999999994,0.2863748,5.452381,2.71066,7.7487080000000015,2.006201,-16.24952,-0.8026399999999999,-12.7091,21.976999999999997,0.03760635,0.009809842,0.05871559,1.021373,1.1353959999999998,0.2261667,0.2276224,0.6716814,1.901842,-18.08322
P0200_0334,31.68637,0.1699204,27.73436,30.51208,37.07532,9.34096,257.6461,395.7462,65.24823,86.78475,0.3651507,1.092585,0.02092981,0.26942140000000003,0.7037023,0.6827725,6.596301,5.398255000000002,4.170058,3.143089,0.2671263,1.35084,27.8399,0.3845314,13.396579999999998,0.7279555,8.484022,1.2306700000000002,-2.838095,-3.148492,0.02922524,1.412666,1.278029,0.7409736,7.391527000000001,0.459402,10.73127,0.8878523000000001,36.1775,0.2566528,669.9294,0.2324362,1437.987,0.14819949999999998,-148.832,-0.5420785,1658.585,0.129145,1163.749,0.2675911,-151.5216,-0.4908465,2644.323,0.08313764,959.0091,0.3524432,-153.3091,-0.4671468,-24.50667,-0.2335262,34.47145,0.2026501,0.03610909,0.6479831,-0.02401944,-0.4919685,0.6001991999999999,0.6509984000000001,35.81484000000001,0.2253402,17.1919,0.5341651,12.39127,0.9023278,-5.979294,-1.715282,-15.37704,24.72068,0.03368942,-0.0003599154,0.13341789999999998,1.558753,1.941324,0.1381461,0.1290346,0.3680232,0.7897546,-20.44903
P0201_0335,35.143640000000005,0.1494579,31.02341,35.9507,39.33479000000001,8.311377,186.5681,342.2077,79.45501999999998,90.57265,0.29108979999999995,1.6307120000000002,0.01501096,0.03220809,0.6705260999999999,0.6555152,9.611534,7.506588000000002,7.126503,5.335227,0.2881353,2.017478,26.0945,0.3622548,13.31797,0.5987995,6.971091,1.319001,0.3901863,25.81495,0.04353662,1.450734,1.363345,0.6036682,7.580164,0.4416842000000001,10.07318,1.034878,31.77504,0.3138868,722.2037,0.2028528,1385.912,0.1430589,-169.1615,-0.3931381,1728.904,0.1158258,1132.109,0.2629533,-169.5503,-0.3684755,2693.519,0.07874636,962.6411,0.3625038,-170.5854,-0.3539167,-24.35117,-0.2512906,34.210809999999995,0.2134437,0.04547596,0.5596755,-0.02805249,-0.6187555,0.8724216,0.8575103000000001,34.97346,0.22695170000000006,15.38044,0.6798770000000001,6.6987440000000005,1.846997,-5.589974,-2.261879,-15.87915,25.42706,0.03608736,0.003763202,0.1548847,0.9810554,1.563452,0.108658,0.09340791,0.5181057,1.899354,-19.87632
P0202_0336,33.25551,0.1338581,29.82105,31.43689,38.46853,8.64748,303.8754,384.4563,68.07526,177.5027,0.13175050000000002,1.590145,0.01555555,0.02943619,0.30118740000000005,0.28563190000000005,3.63819,3.228847,2.7382150000000003,2.503028,0.06863893,2.20395,25.49308,0.3232981,12.31663,0.6216635,8.025474,1.118996,-1.731631,-5.736783999999999,0.02747373,1.129015,1.142448,0.7044235,8.443491,0.3036001,9.795406,0.8769333,31.605220000000006,0.2665413,692.2631,0.2598089,1434.1329999999996,0.1575869,-176.6752,-0.3337225,1651.871,0.1441126,1201.49,0.2913027,-177.3552,-0.31257470000000004,2622.494,0.1005277,1056.018,0.3827063,-178.2359,-0.2992272,-22.21571,-0.2748415,33.30425,0.2196627,0.027870099999999995,1.152372,-0.01784084,-0.643683,0.2550281,0.9306533,34.62766,0.1821029,13.89582,0.7454659,13.92683,0.8700613000000001,-7.766516999999999,-1.66918,-15.23145,25.17166,0.03285543,0.003823415,0.03836318,0.7486630999999999,1.176841,0.1070588,0.108743,0.6761808000000001,1.4778209999999998,-29.60232
P0203_0339,27.810640000000006,0.2291646,23.31794,25.86647,30.59429,7.276356,187.8931,371.2678,41.79171,42.60614,0.2164147,1.567648,0.01395474,0.02341589,0.4680142,0.4540595,6.321767,5.308803,4.354144,3.089898,0.1361684,1.999495,25.51088,0.3631313,12.01562,0.5842795000000001,3.777961,2.165451,-2.219502,-4.685181,0.03064566,1.024443,1.393949,0.7957331999999999,5.206087,0.6974126,5.259286,1.464065,33.54077,0.2251277,670.1471,0.2282471,1513.8239999999996,0.1448879,-176.2473,-0.3522261,1611.285,0.1448243,1255.349,0.1949844,-177.6499,-0.32196020000000003,2573.797,0.1010931,1098.331,0.3830368,-178.7123,-0.30521170000000003,-21.64721,-0.2505815,33.3253,0.2007975,0.03347809,0.7267325,-0.03198016,-0.5552050000000001,0.5133621,0.7767076,37.73696,0.2370138,14.186,0.5907116,1.908121,6.808653,-10.50478,-1.081313,-14.44367,24.47509,0.03113792,0.004933782,0.07917982,1.0018129999999998,1.088202,0.1102632,0.09706628,0.74725,2.4593700000000003,-25.67537
P0205_0340,31.48318,0.1642394,27.13583,31.6072,36.20908,9.07325,293.6422,361.7143,58.87709,81.11288,0.3452855,0.9934312,0.02592468,0.3121291,0.5968726,0.5709479000000001,5.191632,4.254333,3.984757,3.373037,0.2118172,1.337898,28.1264,0.3845648,12.62601,0.6453069,10.14961,0.994371,-5.800475,-1.691269,0.03920257,1.827559,1.302639,0.6803709,6.63484,0.4662113000000001,6.7883710000000015,1.651073,32.38272,0.2588395,723.4251,0.1816764,1397.456,0.1525841,-145.3908,-0.5611647,1704.326,0.1124354,1106.562,0.2795295,-148.4627,-0.5099855999999999,2727.856,0.08449323,968.9938,0.4069835,-150.4494,-0.4835791,-22.0921,-0.2683173,32.85394,0.2116145,0.03225262,0.9125224,-0.0260197,-0.4810514,0.399766,0.7932024999999999,35.97424,0.2302613,13.19105,0.673668,11.40876,1.095398,-9.058487,-1.133254,-15.78521,24.8756,0.02915407,-0.005927361,0.12959160000000006,1.290188,2.061212,0.13742420000000002,0.12591860000000002,0.32903059999999995,0.6373218,-24.18343
P0207_0345,30.59764,0.1852599,25.28967,29.52075,36.38597,11.0963,213.2953,264.1116,68.3461,98.36308,0.5852957,1.370869,0.015431100000000001,0.09258283,1.146968,1.131537,15.76518,10.90598,10.61549,7.656739999999999,0.4392722,1.653461,26.77303,0.4024734,8.012383,1.495349,5.514596,2.253503,-5.693234,-2.127618,0.03478738,1.519038,1.312128,0.786984,5.940917,0.6013098000000001,6.811417999999999,1.391098,28.24471,0.3331715,683.4896,0.2227408,1428.326,0.1448142,-147.5266,-0.5640729999999999,1640.2120000000002,0.1291407,1105.836,0.2877484,-149.1324,-0.5284612,2631.861,0.07867793,967.8641,0.35797140000000005,-151.0809,-0.5014484,-16.77724,-0.4629641,27.68232,0.2624891,0.04816599,0.5773415,-0.02428178,-0.6292225,1.012492,0.8559924999999999,34.28559,0.2479494,4.582242,3.067039,8.126016,2.034417,-14.2322,-0.8525461,-13.04235,23.26618,0.03170784,0.001748945,0.2127517,1.511628,1.888143,0.1404265,0.11532069999999997,0.3734135,0.7867046999999999,-17.18616
P0208_0344,33.99084000000001,0.10143,31.40867,34.04449,37.0084,5.59973,204.2381,239.2521,37.08787,23.72767,0.4176112,1.3138530000000002,0.02023962,0.05975021,0.8757509,0.8555113000000001,8.816277000000003,7.510828,5.639993,3.582333,0.2623767,1.5754549999999998,27.31273,0.3766172,6.011878,1.766141,7.787317,1.28958,-6.21283,-1.9115,0.02736545,1.376494,1.205841,0.6999819,7.277705,0.4318065,7.224477999999999,1.301037,29.49413,0.3232262,696.5483,0.1975635,1423.017,0.1523241,-151.7061,-0.5301706,1657.3929999999998,0.1111901,1121.78,0.2814282,-153.6437,-0.4921573,2635.333,0.09000543,1019.451,0.3780541,-155.7022,-0.4635618,-17.22029,-0.4129331,27.94919,0.278528,0.04973407,0.4647509,-0.02318013,-0.6829215,0.6484015999999999,0.7391269,34.38991,0.2484509,4.84998,2.719246,9.907688,1.211445,-13.43441,-0.9574872,-12.75761,22.64882,0.04264333,0.003657066,0.1238827,1.267249,1.690855,0.1449167,0.1226445,0.3996063,0.7265356,-21.42118
P0209_0342,31.64709,0.1741758,28.646490000000004,31.06669,35.22668,6.580196000000001,357.9284,534.6187,81.9202,79.57935,0.3054368,1.349115,0.01632713,0.04102115,0.6571444000000001,0.6408172,6.57228,4.483475,4.8423,3.259024,0.2015961,1.7037650000000002,26.39526,0.378013,12.34408,0.6746714,7.0172940000000015,1.382709,-3.551747,-2.735479,0.03122113,1.514636,1.37801,0.6682315,6.635667,0.5001858,8.243552000000001,1.046259,32.54987,0.2700796,686.5767,0.22668310000000005,1418.3239999999996,0.1375699,-164.9217,-0.433861,1658.465,0.135576,1121.62,0.3096704,-166.5295,-0.4019791,2660.7470000000008,0.08812746,1018.388,0.3569547,-167.9215,-0.3822016,-20.51944,-0.3168992,31.73956,0.2315134,0.04022814,0.5601933000000001,-0.02406721,-0.5101147,0.5354741999999999,0.7019593000000001,35.55654000000001,0.1976131,10.78926,0.8969355,11.59308,1.203001,-10.954,-0.8927200000000001,-15.62972,25.57423,0.03154643,-0.0005364,0.12057360000000003,1.1260709999999998,1.50643,0.1202439,0.110707,0.5230894,1.2062540000000002,-23.69593
P0210_0343,33.14111,0.119844,31.166120000000006,32.93281,35.92799,4.761868,261.8366,466.1156,90.66374,216.4136,0.3160072,1.134211,0.02229064,0.07678175,0.5967726999999999,0.5744819999999999,6.197015,7.810361,4.167551,5.954124,0.1718999,1.531191,26.65117,0.34766220000000003,10.18338,0.7360880999999999,9.199427,0.9307836,-0.9034256,-9.208869,0.03041024,1.7576490000000002,1.202833,0.6611813,7.685753,0.38942,6.040355,1.676503,27.41375,0.319087,641.0897,0.25340820000000003,1478.092,0.13428220000000002,-153.0226,-0.515926,1606.365,0.1309379,1215.566,0.243977,-154.5401,-0.4768429,2578.772,0.07398602,966.4833,0.2742828,-155.6958,-0.4613683,-20.45341,-0.2705995,30.029740000000004,0.2227294,0.03218931,0.7477894,-0.02038999,-0.5698943000000001,0.373473,0.7360456,33.92264,0.17848370000000002,11.21148,0.6895298000000001,12.24198,0.7937261,-2.801515,-3.270164,-14.5409,23.81376,0.03142735,0.0005646211,0.09850883,0.926303,1.700784,0.14754489999999998,0.1437707,0.4192215999999999,0.8032037,-24.89837
P0211_0348,34.42796,0.1199874,30.55582,34.54371,37.81023,7.254403999999999,273.8179,385.6066,49.06731,73.45428000000003,0.4864611,1.418319,0.01789112,0.03907957,1.041376,1.023485,11.90575,8.418811,8.065864,5.685133,0.3586743,1.6677830000000002,28.25097,0.30723520000000004,10.26911,0.948194,7.201314,1.276542,-6.4068760000000005,-1.746625,0.02863272,1.998653,1.193593,0.689343,7.612939999999999,0.4508106,7.644186,1.164323,30.51425,0.26865170000000005,708.3530000000001,0.2000094,1434.964,0.1404088,-149.3008,-0.5468675999999999,1676.083,0.1210332,1146.766,0.2679213,-150.41,-0.5143733,2664.009,0.09139132,1067.836,0.4033328,-152.8832,-0.480537,-18.97245,-0.35834390000000005,31.60566,0.2096042,0.04385021,0.5089116,-0.02602798,-0.4511988,0.9549528,0.7092258,34.63747,0.2065502,7.76063,1.5753549999999998,7.487871000000001,1.642282,-14.504970000000002,-0.8703607,-15.88006,25.56976,0.03747866,-0.0005843214,0.1183515,1.207361,1.382421,0.1970526,0.2087273,0.5502298000000001,1.017107,-18.13383
P0213_0347,30.465740000000004,0.1751853,27.17342,30.45621,34.38055,7.207127000000002,245.7862,324.585,83.87680999999998,110.6372,0.3675365,0.919605,0.02587825,0.3437785,0.6719519,0.6460736999999999,5.597983,3.618182,3.809016,2.800293,0.2493357,1.177231,29.44411,0.3642784,11.69895,0.7864233,8.02851,1.0985,-1.165131,-7.283195,0.04206726,1.577813,1.481183,0.7049429,6.362123,0.4974242999999999,9.414412,0.9038354,36.51695,0.2351525,714.17,0.2249995,1439.496,0.1469007,-160.8198,-0.4546762,1685.896,0.1293763,1170.964,0.2678691,-162.5869,-0.419085,2671.644,0.09878462,1020.715,0.400833,-164.38400000000001,-0.3948764,-22.321620000000006,-0.327617,34.492020000000004,0.2172926,0.03280249,0.6862869,-0.02441587,-0.5374637,0.5218396,0.6129238,37.98191,0.2071069,13.83783,0.7293656999999999,8.719307,1.229932,-2.79922,-3.416357,-16.178720000000002,26.2336,0.02849822,-0.00581693,0.171737,1.858127,1.913823,0.1066286,0.09504016,0.4116071,0.4935263,-23.63062
P0215_0351,36.20045,0.1129222,32.43293,36.18651,39.77104,7.338103999999999,207.8208,261.6207,41.58296,54.38192,0.2653321,1.639034,0.019858,0.05815226,0.5206049,0.5007469,7.429624,6.915383,5.060283,5.781871,0.1729064,2.078839,28.73536,0.3403381,11.63132,0.9174049,4.409777,2.235449,-4.620402,-2.326979,0.02753557,1.373277,1.145905,0.7432581,8.757446,0.3491755,9.368544,1.206112,29.97701,0.3754932,711.6058,0.2184237,1402.419,0.1563227,-136.7746,-0.6254066999999999,1684.208,0.1267817,1108.472,0.24664970000000006,-138.17,-0.5800236,2657.093,0.08611619,1032.016,0.3643939000000001,-141.0758,-0.5413501000000001,-19.89832,-0.3720448,31.35417,0.2888182,0.05735806,0.4618612,-0.01638922,-0.8305461,0.3552676,1.380375,33.86015,0.2703553,8.084961999999999,1.561718,3.1131330000000004,3.97689,-8.089195,-1.608451,-16.51533,26.68208,0.04474609,-0.000474925,0.07112899,0.7029401999999999,2.278567,0.147003,0.14033320000000002,0.2752266,0.4845032,-22.31647
P0217_0080,35.42447,0.1340539,31.47297,35.92146,39.26342,7.790447,302.9628,432.7483,66.21597,81.33354,0.3222046,1.459375,0.021556400000000003,0.0609836,0.6887401,0.6671838000000001,7.894027,6.280688,5.104005,3.561867,0.2311554,1.773969,29.42563,0.31755700000000003,12.2076,0.8283347,7.672225,1.370322,-4.853342,-2.311982,0.03385412,1.870724,1.140415,0.7396848,8.778102,0.3695859,10.61089,0.9435243,31.98426,0.3444403,707.0199,0.2231574,1401.793,0.1544429,-138.4747,-0.6045571999999999,1697.24,0.137047,1108.837,0.2595909,-139.4182,-0.5649944,2672.4990000000007,0.08990246,1024.773,0.3763449,-141.996,-0.5309265000000001,-21.6967,-0.3409113,32.35822,0.2709344,0.05587085,0.4356684,-0.02096434,-0.8158165,0.4638081,1.107676,33.91344,0.2404353,12.83457,0.9108187,8.218194,1.59949,-10.80727,-1.118389,-16.509520000000002,26.42758,0.04209804,-0.0017906379999999996,0.1026432,1.043219,2.2884830000000003,0.14508139999999994,0.161869,0.2753156,0.5165055000000001,-20.08421
