08131	02	12	15	18	22	32	08
08132	09	13	16	25	27	33	08
08133	08	11	16	19	24	26	11
08134	10	15	19	20	28	32	02
08135	05	14	15	16	19	21	15
08136	05	09	10	12	18	28	02
08137	01	04	24	28	29	33	09
08138	07	14	19	23	25	32	04
08139	08	09	19	23	25	26	07
08140	07	14	16	29	30	31	14
08141	03	13	20	25	29	33	15
08142	05	06	10	13	17	28	15
08143	12	17	18	19	26	27	06
08144	02	05	10	27	29	33	15
08145	07	13	18	22	26	29	02
08146	07	08	17	19	31	32	10
08147	07	08	14	22	26	33	02
08148	03	05	09	22	26	28	09
08149	10	14	22	28	29	33	02
08150	04	19	22	24	29	32	02
08151	06	08	10	14	17	19	06
08152	01	04	06	22	26	30	08
08153	01	04	18	21	24	30	16
08154	02	05	07	21	22	26	08
09001	04	21	23	24	30	31	04
09002	10	14	17	25	29	33	14
09003	02	03	06	15	25	30	02
09004	03	11	13	17	28	31	03
09005	01	03	08	15	17	21	13
09006	06	12	18	20	26	33	02
09007	01	05	12	23	25	26	15
09008	04	15	16	22	32	33	02
09009	08	15	21	30	31	33	02
09010	03	10	17	19	20	24	02
09011	02	04	13	14	18	23	15
09012	05	11	14	17	18	28	01
09013	04	08	09	21	26	27	09
09014	03	06	09	14	15	18	02
09015	02	04	06	15	17	32	05
09016	02	07	13	16	20	33	03
09017	06	14	15	19	25	26	08
09018	02	05	06	19	27	30	15
09019	06	17	19	20	26	27	04
09020	03	05	07	10	19	23	13
09021	01	04	05	17	24	27	09
09022	05	08	09	10	11	18	08
09023	01	06	07	15	24	30	08
09024	01	03	17	23	30	33	12
09025	10	20	22	23	26	33	11
09026	11	15	17	18	20	30	16
09027	02	07	11	16	27	32	06
09028	03	06	12	15	23	26	10
09029	12	13	15	22	23	29	13
09030	08	14	24	26	28	32	07
09031	01	02	03	15	30	33	01
09032	09	11	12	19	27	32	06
09033	07	08	13	14	29	30	06
09034	09	12	18	21	22	26	07
09035	06	15	21	26	29	31	05
09036	06	09	18	23	32	33	07
09037	02	06	15	18	20	31	03
09038	12	13	15	23	28	32	05
09039	05	12	14	15	21	27	03
09040	04	07	10	20	26	30	12
09041	01	08	23	26	28	33	08
09042	08	16	22	23	27	30	11
09043	04	09	10	15	18	26	07
09044	11	14	16	18	26	30	01
09045	03	04	06	23	30	32	01
09046	16	20	21	26	29	30	09
09047	06	08	11	15	21	22	16
09048	03	07	11	15	17	31	01
09049	09	12	14	20	30	31	06
09049	09	12	14	20	30	31	06
09050	13	21	24	29	30	32	04
09051	06	10	13	16	21	23	07
09052	09	11	15	19	21	30	08
09053	07	12	18	19	22	28	04
09054	16	17	23	26	31	32	11
09055	03	04	18	22	24	29	11
09056	04	09	10	18	29	32	08
09057	05	07	10	14	17	25	11
09058	05	08	10	15	23	26	09
09059	03	07	13	23	27	30	11
09060	07	13	17	26	32	33	04
09061	10	11	13	16	19	30	03
09062	10	19	20	21	23	32	10
09063	02	05	11	26	30	32	16
09064	01	02	14	23	28	29	15
09065	08	12	20	22	30	33	02
09066	02	15	19	24	31	32	04
09067	04	10	16	23	28	30	05
09068	06	11	18	20	25	30	05
09069	03	05	12	18	21	23	02
09070	01	02	09	10	21	31	10
09071	04	05	23	26	31	32	06
09072	01	03	12	20	21	29	04
09073	09	16	17	18	22	27	14
09074	05	10	16	19	23	28	13
09075	01	13	15	17	20	30	05
09076	09	18	19	25	28	31	06
09077	01	09	14	16	28	32	16
09078	05	07	12	14	15	20	13
09079	02	09	16	21	30	31	13
09080	01	11	13	25	32	33	06
09081	04	05	06	25	29	30	03
09082	11	15	18	21	27	29	02
09083	02	08	12	18	24	28	04
09084	04	09	11	20	32	33	13
09085	04	08	12	17	20	30	03
09086	11	12	13	18	23	32	11
09087	06	11	13	20	28	32	06
09088	04	07	11	15	16	17	02
09089	02	03	07	11	19	32	04
09090	07	09	14	20	23	30	14
09091	03	08	11	14	25	29	04
09092	02	06	07	14	18	31	08
09093	01	11	20	31	32	33	01
09094	03	16	22	25	26	33	14
09095	08	09	14	28	31	33	15
09096	01	26	27	31	32	33	03
09097	07	13	24	26	28	32	14
09098	03	14	15	20	23	30	02
09099	08	09	18	20	25	29	09
09100	02	11	17	27	30	33	11
09101	01	02	05	10	19	24	14
09102	03	05	07	08	14	31	10
09103	06	11	17	20	23	24	09
09104	20	22	26	29	30	32	16
09105	02	08	10	16	27	30	15
09106	01	02	15	18	20	29	04
09107	07	08	20	23	28	29	05
09108	04	10	17	28	32	33	02
09109	05	06	07	14	25	28	01
09110	04	10	13	15	19	30	14
09111	02	04	07	14	15	25	15
09112	06	07	18	24	30	32	09
09113	04	12	20	25	28	29	16
09114	03	05	11	12	31	32	11
09115	02	09	13	15	19	24	03
09116	05	17	21	25	27	32	14
09117	05	09	15	21	26	31	13
09117	05	09	15	21	26	31	13
09118	12	16	25	26	27	31	05
09119	06	07	10	12	15	21	05
09120	01	02	08	12	16	30	16
09121	02	04	06	10	25	30	09
09122	07	14	16	27	29	32	01
09123	09	13	20	22	25	28	14
09124	03	04	22	23	28	30	10
09125	06	07	08	22	26	27	12
09126	03	05	06	10	19	23	15
09127	02	11	12	14	15	16	04
09128	05	08	15	16	26	32	01
09129	06	07	16	17	24	25	07
09130	02	03	07	12	13	30	11
09131	16	23	25	26	32	33	05
09132	04	14	15	21	23	30	07
09133	05	09	13	18	20	32	01
09134	03	05	12	15	28	33	06
09135	01	03	14	19	30	33	16
09136	01	04	14	22	30	33	01
09137	08	12	14	15	17	21	01
09138	04	07	14	26	32	33	14
09139	01	05	15	17	27	29	02
09140	04	05	11	18	22	33	12
09141	02	13	21	28	29	31	09
09142	07	11	15	19	20	24	13
09143	05	09	11	17	23	28	10
09144	01	05	10	17	18	29	12
09145	03	05	11	15	26	33	11
09146	03	09	16	20	22	33	15
09147	06	08	10	18	22	32	16
09148	06	12	15	22	29	32	10
09149	01	03	16	18	22	29	04
09150	04	06	07	16	19	20	04
09151	06	08	10	16	25	30	14
09151	06	08	10	16	25	30	14
09152	03	04	19	21	27	28	05
09153	06	07	08	20	21	25	10
09154	01	07	12	14	18	25	16
10001	07	17	18	27	29	32	13
10002	03	06	07	23	30	33	13
10003	14	22	26	27	28	31	04
10004	01	12	13	16	23	28	07
10005	03	05	06	08	17	18	14
10006	03	05	07	13	14	18	05
10007	14	22	27	28	30	33	14
10008	05	07	13	15	18	30	14
10009	01	09	13	21	24	32	06
10010	07	08	12	15	22	26	08
10011	07	08	14	22	24	30	07
10012	02	08	13	14	25	33	10
10013	01	02	03	16	18	23	12
10014	01	03	07	14	26	28	02
10015	01	04	16	21	23	28	06
10016	02	08	10	12	30	33	16
10017	01	03	06	11	12	23	11
10018	11	28	29	30	32	33	02
10019	02	10	22	24	26	27	06
10020	05	06	14	22	24	26	09
10021	02	09	16	17	19	25	04
10022	01	02	18	29	31	32	02
10023	02	09	11	22	24	27	11
10024	07	16	26	27	29	31	14
10025	04	05	07	10	13	25	11
10026	02	04	05	08	19	22	12
10027	03	04	15	25	26	30	13
10028	01	03	06	12	16	32	12
10029	01	05	14	16	17	22	03
10030	03	06	10	16	25	31	05
10031	05	07	13	24	25	28	04
10032	08	18	21	28	29	33	08
10033	08	10	11	12	25	29	09
10034	06	11	13	22	25	32	12
10035	09	10	11	18	19	21	10
10036	06	13	14	28	29	30	08
10037	03	16	19	21	24	26	06
10038	01	06	07	11	13	16	01
10039	08	17	21	23	25	32	12
10040	12	19	24	25	30	32	11
10041	03	05	13	19	25	29	12
10042	03	06	11	20	31	32	10
10043	04	10	19	22	28	33	04
10044	03	09	21	23	27	31	05
10045	02	03	04	13	20	29	01
10045	02	03	04	13	20	29	01
10046	11	12	21	23	27	32	05
10047	03	10	13	20	21	32	15
10048	01	06	08	10	23	33	02
10049	01	06	10	26	27	28	02
10050	07	21	22	26	28	30	11
10051	04	17	23	27	28	32	03
10052	01	02	19	23	27	29	10
10053	03	22	24	27	28	30	14
10054	01	06	08	12	14	25	06
10055	02	03	13	19	20	23	08
10056	01	02	03	08	13	32	07
10057	05	11	12	19	25	32	05
10058	01	04	11	17	19	29	12
10059	01	09	11	12	18	30	10
10060	01	08	15	18	22	27	09
10061	02	04	16	19	22	26	12
10062	11	13	15	20	31	33	03
10063	02	06	10	17	23	24	03
10064	08	14	25	26	30	31	11
10065	02	07	08	17	30	32	12
10066	01	03	21	22	31	32	07
10067	01	07	10	14	21	25	01
10068	03	13	18	20	23	28	13
10069	12	14	20	22	24	32	11
10070	08	13	23	27	31	33	07
10071	05	13	14	17	20	26	01
10072	06	08	22	23	30	31	01
10073	01	16	20	23	27	31	02
10074	02	10	17	18	19	29	15
10075	05	09	12	13	15	22	14
10076	01	12	14	29	31	32	15
10077	02	08	14	20	21	24	09
10078	01	03	09	11	17	23	12
10079	08	11	12	14	18	22	02
10080	08	10	13	14	16	23	16
10081	02	03	09	24	26	27	05
10082	01	08	13	14	27	31	02
10083	02	20	21	22	23	31	12
10084	02	10	14	18	20	30	03
10085	01	08	12	13	24	27	08
10086	05	21	28	29	30	31	08
10087	01	08	16	17	25	30	10
10088	05	06	15	23	27	30	12
10089	07	08	09	16	23	26	01
10090	01	06	10	15	25	31	14
10091	06	13	16	20	22	24	16
10092	03	13	19	27	28	30	02
10093	09	10	19	28	32	33	06
10094	03	05	07	27	31	32	10
10095	09	11	16	17	25	27	14
10096	07	12	21	23	24	28	03
10097	10	16	18	21	24	26	01
10098	01	03	08	16	29	33	07
10099	03	04	17	24	27	30	06
10100	01	06	12	22	23	26	08
10101	04	09	18	21	25	26	06
10102	04	11	16	20	22	29	10
10103	06	09	14	17	20	33	09
10104	07	17	23	24	27	32	02
10105	01	08	09	19	21	31	11
10106	02	06	08	15	26	29	16
10107	08	12	15	17	22	33	16
10108	02	04	08	20	23	24	07
10109	04	15	18	25	29	32	15
10110	01	03	12	24	26	27	01
10111	04	07	08	13	17	18	10
10112	01	08	18	24	29	30	16
10113	05	10	15	18	20	28	10
10113	05	10	15	18	20	28	10
10114	01	08	11	15	17	25	01
10115	01	22	24	25	29	33	15
10116	05	09	10	20	22	26	07
10117	01	08	20	22	24	28	01
10118	05	08	11	13	15	25	05
10119	07	17	25	27	30	31	09
10120	01	02	05	06	10	29	16
10121	08	11	13	18	25	30	15
10122	02	09	12	16	25	27	06
10123	06	12	15	18	29	32	10
10124	02	06	08	11	12	25	02
10125	06	07	13	23	28	29	09
10126	03	13	18	20	27	28	05
10127	01	04	08	17	25	33	01
10128	04	11	19	20	24	28	12
10129	04	08	14	25	28	32	16
10130	01	02	07	15	21	31	16
10131	05	06	15	16	19	26	06
10132	02	10	12	18	24	33	15
10133	03	09	17	21	26	32	01
10133	03	09	17	21	26	32	01
10134	09	15	16	22	27	28	06
10135	04	10	13	25	26	30	10
10136	04	10	23	24	26	33	10
10137	07	09	10	13	19	33	06
10138	01	21	23	24	26	30	05
10139	11	13	18	20	26	31	09
10140	01	12	13	18	26	29	15
10140	01	12	13	18	26	29	15
10141	02	03	07	18	23	27	06
10142	02	16	18	23	26	27	10
10143	09	16	18	26	30	31	14
10144	02	03	08	15	19	21	11
10145	03	21	24	27	28	31	08
10146	01	17	18	22	25	32	01
10147	02	08	15	18	24	30	03
10148	01	03	07	18	23	27	12
10149	02	07	08	16	25	30	09
10150	02	17	18	23	29	30	06
10151	02	13	14	17	19	26	14
10152	04	09	17	21	25	31	01
10153	03	06	12	19	30	31	13
11001	03	09	20	24	26	32	10
11002	06	08	12	17	28	33	05
11003	13	14	21	22	23	27	04
11004	04	06	08	10	13	26	05
11005	06	09	12	14	20	22	13
11006	01	03	05	13	16	18	05
11007	01	09	17	24	26	31	05
11008	10	12	13	17	24	31	15
11009	17	18	23	24	25	26	04
11010	01	04	05	09	15	19	13
11011	01	12	18	19	21	24	10
11012	07	08	11	13	15	26	13
11013	01	03	13	16	21	22	08
11014	05	07	10	11	23	26	16
11015	03	06	13	26	27	29	07
11016	03	04	16	17	22	29	13
11017	02	06	15	23	26	33	08
11018	13	15	18	28	30	33	01
11019	02	04	12	19	32	33	16
11020	12	16	17	19	24	30	05
11021	01	02	14	18	25	31	08
11022	02	07	14	16	17	21	05
11023	02	03	06	21	22	25	05
11024	05	07	10	19	26	31	14
11025	08	25	26	31	32	33	09
11026	07	08	17	19	21	26	12
11027	13	18	21	22	25	26	01
11028	01	04	05	14	16	17	01
11029	01	04	09	10	20	31	07
11030	02	09	19	24	25	33	10
11031	16	17	24	28	29	32	12
11032	03	05	07	13	14	15	15
11033	02	08	12	13	19	29	04
11034	13	14	17	19	24	31	08
11035	13	14	18	20	27	31	02
11036	02	11	20	22	24	31	05
11037	01	03	04	06	17	25	11
11038	02	14	15	19	23	24	12
11039	03	07	10	16	24	29	13
11040	05	11	14	24	26	28	13
11041	04	10	12	13	30	32	13
11042	05	13	15	17	19	21	15
11043	04	13	14	17	25	31	04
11044	03	14	16	26	27	31	09
11045	02	16	17	20	26	32	08
11046	09	17	18	26	29	30	08
11047	04	13	23	25	27	33	14
11048	10	14	18	25	26	27	15
11049	01	11	17	18	27	31	14
11050	04	05	19	22	28	29	15
11051	01	07	11	14	15	16	14
11052	04	05	08	19	27	28	08
11053	03	06	10	12	22	30	15
11054	08	11	16	17	22	33	08
11055	08	13	16	17	29	32	16
11056	13	16	19	20	23	25	10
11057	04	06	20	21	26	33	02
11058	07	18	22	30	32	33	06
11059	24	26	27	29	31	33	16
11060	10	11	13	21	27	31	01
11061	02	03	08	13	19	21	03
11062	04	08	09	10	29	30	03
11063	04	06	13	15	18	19	05
11064	03	06	07	29	30	33	02
11065	04	16	23	25	27	29	03
11066	04	06	14	17	30	32	12
11067	17	19	20	24	25	27	12
11068	03	07	10	15	19	24	10
11069	02	13	16	18	24	30	12
11070	01	03	05	12	21	28	12
11071	01	02	15	22	28	30	02
11072	01	06	10	11	18	27	12
11073	03	04	05	12	17	21	14
11074	02	21	26	28	29	32	01
11075	07	09	10	12	31	32	13
11076	06	19	21	26	32	33	13
11077	01	07	08	15	26	29	10
11077	01	07	08	15	26	29	10
11078	03	05	13	20	22	29	09
11079	03	14	15	16	24	29	05
11080	02	07	09	25	31	32	09
11081	06	14	19	23	25	32	12
11082	07	16	17	20	25	26	04
11083	07	16	18	24	28	29	06
11084	09	10	12	16	18	32	15
11085	03	06	11	21	24	31	10
11086	06	07	09	12	17	24	09
11087	02	03	04	05	18	28	01
11088	03	09	17	20	21	29	04
11089	01	02	11	24	29	30	12
11090	02	05	14	18	21	25	16
11091	09	15	21	23	28	30	03
11092	05	10	17	26	31	32	04
11093	04	07	11	13	23	30	09
11094	09	11	12	17	18	19	05
11095	03	07	08	10	23	24	05
11096	01	04	07	13	14	19	15
11097	09	17	19	20	21	26	16
11098	03	07	20	21	22	32	05
11099	10	12	13	21	26	27	14
11100	07	11	21	23	31	32	05
11101	06	10	19	23	29	31	06
11102	01	05	13	21	27	31	11
11103	04	05	10	13	15	16	12
11104	09	10	16	20	25	29	09
11105	04	06	23	25	27	28	01
11106	02	11	12	14	24	32	14
11107	04	09	16	17	22	29	15
11108	02	17	22	26	29	33	10
11109	01	03	09	15	16	33	15
11110	12	14	21	26	28	33	12
11111	01	03	05	20	25	27	04
11112	03	05	16	18	23	24	15
11113	06	10	11	25	32	33	05
11114	01	14	15	16	30	32	09
11115	07	08	09	12	17	33	16
11116	01	07	11	12	17	27	05
11117	08	10	19	26	28	30	04
11118	05	06	11	14	20	21	10
11119	09	12	14	19	28	32	01
11120	04	14	17	28	30	33	07
11121	04	14	22	25	32	33	02
11122	10	12	18	26	27	31	03
11123	01	04	05	14	19	28	16
11124	09	18	19	26	31	32	16
11125	03	10	15	24	27	32	08
11126	03	07	13	18	23	26	16
11127	16	19	22	23	27	29	11
11128	09	11	14	17	19	23	12
11129	07	10	11	21	23	26	06
11130	07	14	18	23	25	32	15
11131	02	07	09	17	21	25	01
11132	02	05	12	13	25	33	07
11133	12	14	20	21	25	31	16
11134	01	02	06	07	30	31	10
11135	12	13	17	20	25	26	12
11136	02	04	06	20	22	31	07
11137	02	11	18	23	30	33	13
11138	01	05	15	24	28	32	07
11139	08	20	24	27	30	31	03
11140	04	18	20	22	27	29	06
11141	02	04	06	19	24	29	11
11142	12	15	16	26	29	31	02
11143	07	08	12	14	15	30	16
11144	01	02	09	10	16	24	03
11145	02	04	14	15	26	30	04
11146	11	23	26	28	32	33	10
11147	04	08	12	17	18	30	10
11148	05	14	22	23	25	26	14
11149	04	05	06	07	23	31	16
11150	08	10	12	15	22	27	13
11151	07	11	16	19	31	33	10
11152	04	10	11	12	21	26	13
11153	05	08	09	10	20	25	13
12001	01	04	05	09	15	17	06
12002	02	03	07	09	10	32	13
12003	03	06	08	24	29	31	09
12004	01	05	10	11	21	23	16
12005	07	09	18	27	31	33	06
12006	02	22	25	29	32	33	08
12007	10	17	19	27	28	32	04
12008	01	12	20	23	24	29	08
12009	04	16	24	26	27	33	11
12010	01	03	13	19	25	26	10
12011	04	14	15	16	20	26	05
12012	15	17	18	20	23	27	01
12013	06	08	24	29	30	32	13
12014	01	02	05	16	28	30	12
12015	01	03	06	10	21	23	15
12016	02	05	12	17	22	25	08
12017	06	09	14	19	25	28	10
12018	03	05	06	22	26	32	15
12019	07	14	18	20	22	30	16
12020	03	08	12	18	23	29	11
12021	01	15	16	18	22	30	03
12022	04	08	12	24	26	27	04
12023	05	09	15	23	24	33	02
12024	04	12	19	21	25	28	13
12025	03	08	09	17	25	27	06
12026	03	07	09	15	24	25	16
12027	04	16	22	25	30	31	12
12028	10	15	20	21	28	30	11
12029	04	07	15	25	26	28	03
12030	09	10	17	18	21	31	08
12031	04	16	22	24	27	31	03
12032	01	02	10	17	22	24	04
12033	02	03	15	16	17	27	04
12034	02	03	08	23	32	33	16
12035	09	11	12	21	24	26	05
12036	02	11	13	18	19	26	09
12037	05	14	19	24	28	33	09
12038	09	10	11	15	19	33	16
12039	01	02	05	13	22	29	08
12040	03	08	09	22	25	31	10
12041	08	11	15	20	24	32	02
12042	05	06	11	19	24	28	16
12043	02	09	11	21	26	33	03
12044	06	09	10	14	22	25	03
12044	06	09	10	14	22	25	03
12045	08	11	20	21	27	30	09
12046	04	12	19	20	23	33	06
12047	06	07	11	16	32	33	11
12048	01	05	14	22	24	30	10
12049	04	12	13	19	20	32	02
12050	07	13	15	17	19	24	11
12051	02	12	14	17	30	31	09
12052	02	03	05	06	20	24	04
12053	04	15	22	25	27	33	04
12054	06	14	18	20	30	33	14
12055	04	06	13	20	24	28	01
12056	04	07	14	17	26	31	10
12057	03	05	19	21	27	31	04
12058	03	06	15	20	25	26	04
12059	04	13	21	22	26	31	01
12060	07	10	13	16	17	29	01
12061	03	08	11	12	14	18	14
12062	02	13	16	17	20	31	07
12063	02	10	17	19	24	27	12
12064	05	10	11	16	23	24	11
12065	08	10	18	19	27	31	14
12066	01	02	09	26	29	33	12
12067	04	05	10	21	26	30	16
12068	05	17	22	26	32	33	10
12069	08	10	11	18	20	29	06
12069	08	10	11	18	20	29	06
12070	02	03	04	24	31	32	11
12071	03	04	19	21	22	23	08
12072	02	03	07	09	13	30	06
12073	04	07	09	10	17	27	05
12074	15	16	18	19	28	32	08
12075	04	06	22	23	29	32	11
12076	11	18	22	27	29	30	15
12077	02	04	13	18	26	28	12
12078	08	15	22	24	28	33	12
12079	06	07	12	24	30	33	12
12080	04	09	14	15	16	27	03
12081	02	05	10	24	25	29	06
12082	02	04	11	18	22	29	06
12083	04	09	14	15	26	33	04
12084	02	10	20	26	28	29	14
12085	05	17	24	30	31	33	05
12086	08	09	13	15	22	23	08
12087	03	10	11	13	14	22	09
12087	03	10	11	13	14	22	09
12088	03	05	23	24	27	31	15
12089	03	07	10	13	14	25	11
12090	02	13	20	25	29	30	11
12091	01	05	07	08	19	21	16
12092	06	13	17	18	28	32	03
12093	03	05	19	21	24	33	13
12094	06	09	14	16	23	33	15
12095	17	24	27	28	29	30	02
12096	04	07	11	16	29	33	07
12097	05	08	13	14	19	22	06
12098	02	12	19	26	29	31	09
12098	02	12	19	26	29	31	09
12099	08	12	15	16	21	27	16
12100	05	07	15	18	25	33	10
12101	09	12	17	18	20	33	02
12102	13	25	27	28	29	30	15
12103	04	09	11	14	32	33	02
12104	04	05	09	10	19	28	03
12105	06	13	14	15	17	30	04
12106	13	14	20	22	23	32	16
12107	11	12	15	24	25	31	09
12108	01	09	12	13	19	28	13
12109	02	12	24	26	29	31	03
12110	03	07	10	13	22	32	09
12111	02	09	10	20	22	31	13
12112	08	15	20	21	27	31	06
12113	03	06	09	13	18	32	06
12114	01	06	11	26	27	29	15
12115	03	08	20	24	26	32	14
12116	03	21	26	29	31	32	03
12117	13	15	18	20	24	28	09
12118	05	06	07	12	15	28	11
12119	12	20	25	26	27	28	13
12120	01	04	20	24	28	29	16
12121	01	07	08	20	23	24	11
12122	12	13	19	22	28	29	11
12123	08	10	16	25	28	33	09
12124	06	07	21	25	27	33	11
12125	08	12	13	26	29	33	01
12126	03	05	12	15	23	24	07
12127	01	09	11	21	26	32	08
12128	05	09	12	29	30	31	05
12129	01	07	09	17	21	29	01
12129	01	07	09	17	21	29	01
12130	01	03	15	20	22	31	03
12131	06	18	19	26	28	32	12
12132	07	12	16	17	21	25	10
12133	01	08	11	20	21	29	02
12134	02	05	06	07	13	23	15
12135	02	05	07	08	11	17	16
12136	02	07	08	17	21	28	11
12137	01	02	04	06	13	17	07
12138	01	07	16	17	19	21	14
12139	08	19	21	24	28	31	15
12140	14	18	27	30	31	33	15
12141	03	05	08	19	20	27	09
12142	05	18	22	28	29	31	06
12143	07	08	18	25	30	32	06
12144	03	10	12	13	27	30	04
12145	05	20	26	27	28	33	03
12146	01	05	07	13	29	32	13
12147	02	12	15	23	24	32	09
12148	03	06	11	17	21	31	07
12149	01	05	13	25	26	32	13
12150	09	11	17	23	24	26	07
12151	05	14	24	25	26	32	01
12152	10	12	18	22	28	29	07
12153	04	05	11	21	27	28	10
12154	05	07	12	16	28	32	04
13001	06	08	14	15	24	25	06
13001	06	08	14	15	24	25	06
13002	01	16	18	22	28	30	12
13003	22	23	26	27	28	33	09
13004	06	10	16	20	27	32	08
13005	01	13	14	25	31	32	12
13006	09	10	13	17	22	30	13
13007	02	09	15	22	26	32	01
13008	03	08	17	21	25	32	15
13009	01	04	09	13	16	23	02
13010	01	09	11	17	32	33	12
13011	03	12	17	24	27	29	09
13012	06	14	17	22	28	29	02
13013	05	06	13	19	22	28	09
13014	02	04	05	17	19	20	08
13014	02	04	05	17	19	20	08
13015	05	06	07	11	13	18	15
13016	02	05	06	12	14	28	05
13017	04	06	12	30	31	32	09
13018	02	08	13	28	29	30	05
13019	01	02	05	16	20	26	06
13020	01	07	08	12	16	21	01
13021	01	06	17	19	26	31	11
13022	02	04	07	09	15	20	07
13023	03	06	15	18	30	32	05
13023	03	06	15	18	30	32	05
13024	04	05	13	23	27	30	09
13025	16	17	18	24	25	30	08
13026	04	11	14	15	22	31	11
13027	01	02	04	12	21	24	12
13028	07	08	14	25	26	28	13
13029	06	07	10	19	23	29	12
13030	07	14	18	25	26	29	06
13031	03	13	14	15	21	33	03
13032	04	21	25	29	30	33	03
13033	05	06	13	17	19	28	01
13034	06	15	20	22	26	33	09
13035	01	14	15	17	26	30	02
13036	04	05	09	27	29	31	13
13037	02	15	18	27	28	32	14
13038	09	10	12	14	15	19	11
13039	01	02	14	15	24	29	06
13040	02	04	10	12	17	30	10
13041	02	10	12	17	23	24	05
13042	01	08	12	13	15	33	03
13043	03	06	14	15	17	25	16
13044	03	05	11	18	26	28	06
13045	06	07	08	14	23	31	12
13046	03	16	19	20	24	26	06
13047	01	08	11	17	27	30	12
13048	10	13	17	28	30	32	04
13049	10	13	14	16	21	32	14
13049	10	13	14	16	21	32	14
13050	03	07	13	18	22	25	03
13051	08	12	15	19	28	29	02
13052	06	07	14	21	22	24	13
13053	03	12	13	22	30	33	14
13054	03	04	08	14	21	28	14
13055	08	18	19	22	27	32	06
13056	03	12	25	26	28	29	16
13057	13	16	19	23	26	28	05
13058	08	11	17	21	23	24	05
13059	03	10	18	24	27	29	09
13060	05	07	10	13	19	20	15
13061	05	06	07	12	13	18	12
13062	01	06	07	19	22	27	02
13063	10	15	18	20	23	31	12
13064	01	09	13	22	25	32	12
13065	07	18	19	23	29	30	02
13066	01	03	16	17	20	32	07
13067	01	04	09	15	22	30	06
13068	02	07	13	20	25	27	06
13069	07	16	17	18	30	33	06
13070	02	03	09	10	28	30	06
13071	05	12	21	23	26	28	09
13072	02	08	11	14	19	33	09
13073	02	09	13	17	20	28	11
13074	03	06	08	14	19	32	03
13075	04	06	09	25	30	33	14
13076	14	23	24	26	29	30	03
13077	09	14	23	24	26	29	03
13078	03	05	17	18	26	27	15
13079	07	13	17	19	22	26	13
13080	10	11	12	23	28	32	16
13081	01	04	10	13	21	31	13
13082	04	13	14	20	22	30	06
13083	05	06	12	14	19	23	09
13084	05	07	09	11	20	21	03
13085	02	08	12	14	16	32	16
13086	02	04	11	13	16	26	11
13087	02	13	19	23	24	28	05
13088	09	15	20	21	22	24	14
13089	04	08	12	19	21	25	13
13089	04	08	12	19	21	25	13
13090	02	05	11	23	24	29	08
13091	04	14	24	25	28	31	10
13092	07	11	15	21	26	31	06
13093	01	02	08	26	29	31	14
13094	02	04	14	18	20	22	07
13095	01	06	15	19	28	29	10
13096	01	02	22	28	29	30	15
13097	05	14	17	22	23	25	07
13098	07	15	18	19	20	26	14
13099	05	11	20	21	26	31	03
13100	04	08	11	14	16	20	11
13101	05	07	09	23	27	32	01
13102	02	04	05	06	08	16	03
13103	02	04	09	13	18	20	07
13104	01	02	04	15	17	28	11
13105	01	11	23	27	31	32	09
13106	09	11	23	30	31	32	06
13107	07	09	11	17	28	31	11
13108	16	21	22	28	31	32	05
13109	09	23	24	27	29	32	08
13110	15	17	18	21	29	32	13
13111	01	02	03	06	08	33	13
13112	01	06	12	13	22	31	07
13113	04	07	11	17	24	33	09
13114	04	06	17	21	23	33	07
13115	03	12	16	17	18	27	08
13116	12	15	21	26	32	33	07
13117	09	12	13	24	27	33	16
13118	02	03	17	22	32	33	16
13119	05	15	20	22	26	32	09
13120	05	06	13	18	23	31	11
13121	04	05	06	07	25	27	07
13122	07	10	13	15	26	27	11
13123	01	02	06	11	17	25	02
13124	03	09	15	23	25	30	07
13125	04	06	08	18	25	28	16
13126	04	10	19	27	31	33	16
13127	02	03	13	20	22	33	14
13128	07	13	17	19	25	31	08
13129	05	06	10	14	27	31	14
13130	01	03	15	16	31	33	08
13131	04	06	12	17	19	26	09
13132	20	21	22	23	25	27	12
13133	04	07	12	19	22	25	01
13134	01	17	18	19	25	29	10
13135	09	23	24	25	29	31	12
13136	04	06	14	16	18	26	06
13137	04	17	19	23	24	27	10
13138	04	15	16	24	27	28	03
13139	07	08	11	13	21	27	08
13140	01	05	12	13	21	22	10
13141	03	04	05	25	30	31	04
13142	11	12	14	20	22	29	14
13143	12	18	21	22	27	32	11
13144	05	07	12	19	27	31	02
13145	06	10	13	16	23	24	15
13146	08	20	25	30	32	33	01
13147	02	15	16	17	19	30	08
13148	06	11	12	14	17	22	01
13149	09	18	25	26	30	32	11
13150	01	15	16	25	26	29	10
13151	03	09	10	19	28	33	09
13152	04	06	14	16	18	29	05
13153	08	11	13	18	28	33	10
13154	07	11	14	19	24	29	05
14001	03	09	15	20	27	29	01
14002	04	21	23	31	32	33	04
14003	06	10	11	28	30	33	12
14003	06	10	11	28	30	33	12
14004	01	04	19	22	24	25	15
14005	15	18	23	27	32	33	04
14006	03	04	07	17	21	27	14
14007	08	10	12	14	18	28	14
14008	05	14	16	21	29	30	12
14009	08	09	19	20	25	32	16
14010	05	07	08	20	31	33	11
14011	09	10	13	14	21	32	02
14012	01	08	11	19	21	24	08
